species,family,geog_range,movement_keyword,demers_pelag,length,common_name,kfin,r_fin,diet_troph3,Class,pred_50,pred_05,pred_95,pred_25,pred_75,observed_homerange,predicted_homerange,predicted_pld,observed_pld,home_range,pld,magnitude_homerange,month_pld,class,class2,class3,spec_code,genus,order,ocean,basin,food_i,food_mode,temp_min,temp_max,climate,body_shape_i,temp_cons,sp_richness,circadian,dev_place,longevity_wild,temp_preferred,fecundity_mean,oxygen_cons,temp_range,iucn_category,fb_name
Austroglossus microlepis,Soleidae,307500,habitat_benthic,bathydemersal,75,NA,11375.115712754665,0.185580881,3.5290588851235825,Actinopteri,0.003297,0.003297,0.9020794292845156,6.45e-6,0.025016,NA,8.031604827460443e-4,53.508860609523786,NA,8.031604827460443e-4,53.508860609523786,-4,2,2,2: low/mid,2,527,Austroglossus,Pleuronectiformes,Atlantic,East,"nekton, zoobenthos",generalist,NA,NA,"subtropical, tropical",short and / or deep,NA,180,NA,NA,16.079999923706055,17,2885045.223853211,142.61,9.333333333333334,DD,West coast sole
Austroglossus pectoralis,Soleidae,172500,habitat_benthic,demersal,60,NA,9694.211566856551,0.267643426,4.0427115997577845,Actinopteri,0.00123027,0.00123027,0.5451694553722567,6.45e-6,0.025016,NA,8.389096844314439e-4,53.006439388888886,NA,8.389096844314439e-4,53.006439388888886,-4,2,2,2: low/mid,2,528,Austroglossus,Pleuronectiformes,"Atlantic, Indian Ocean",Both,"nekton, zoobenthos",generalist,NA,NA,"subtropical, tropical",short and / or deep,NA,180,NA,NA,16.079999923706055,21,2885045.223853211,142.61,9.333333333333334,DD,Mud sole
Auxis thazard,Scombridae,24452500,pelagic oceanic,pelagic neritic,65,NA,1188784.853,0.704484871,4.37,Actinopteri,8.5,8.5,138546.91770612105,0.021204,28773.00000000001,NA,3.0708440637213097,23.713989083333303,10,3.0708440637213097,10,0,1,5,1: mid/low,1,94,Auxis,Scombriformes,"Atlantic, Indian Ocean, Pacific",Both,"nekton, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,54,NA,planktonic,5,27,2885045.223853211,524.3454545454546,13.476923062251169,LC,Frigate tuna
Balistes capriscus,Balistidae,5260000,habitat_reef,reef-associated,60,grey triggerfish,459.8551277,0.824568385,4.06,Actinopteri,0.0013065,0.0013065,69.37218462755803,0.0013065,0.054107361,0.0013065,0.012110048,34.49780138412704,NA,0.0013065,34.49780138412704,-3,2,2,2: low/mid,2,7327,Balistes,Tetraodontiformes,"Atlantic, Mediterranean and Black Sea, Pacific",Both,zoobenthos,specialist,NA,NA,"boreal, subtropical, temperate, tropical",short and / or deep,17.766666666666666,43,NA,planktonic,NA,24,2885045.223853211,94.83333333333331,NA,VU,Grey triggerfish
Belone belone,Belonidae,2555000,pelagic oceanic,pelagic oceanic,104,NA,26192.698028067924,0.478994871,4.16,Actinopteri,0.04451615,0.04451615,220.62499999999991,0.014020895,0.7646061077443732,NA,0.1251303128731832,28.829182440476195,NA,0.1251303128731832,28.829182440476195,-1,1,5,1: mid/low,1,47,Belone,Beloniformes,"Atlantic, Mediterranean and Black Sea",East,nekton,specialist,NA,NA,"boreal, polar, subtropical, temperate",elongated,NA,47,NA,planktonic,NA,16,2885045.223853211,NA,4,LC,Garfish
Beryx decadactylus,Berycidae,19952500,habitat_deep,bathydemersal,100,NA,10665.200704803774,0.158706812,4.136103002418548,Actinopteri,5.55,5.55,91381.99999999996,0.019379506,23.92044613306724,NA,1.2371271089689666,36.48172492698415,NA,1.2371271089689666,36.48172492698415,0,2,4,5: mid/mid,5,1319,Beryx,Beryciformes,"Atlantic, Indian Ocean, Mediterranean and Black Sea, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"boreal, polar, subtropical, temperate, tropical",fusiform / normal,NA,10,NA,planktonic,23,24,2885045.223853211,NA,NA,LC,Alfonsino
Beryx splendens,Berycidae,17805000,habitat_deep,benthopelagic,70,NA,11085.67752211561,0.241932168,4.27,Actinopteri,4.17,4.17,91381.99999999996,0.027348309,23.228980814668287,NA,1.053220670883593,35.849256571428604,NA,1.053220670883593,35.849256571428604,0,2,4,5: mid/mid,5,1320,Beryx,Beryciformes,"Atlantic, Indian Ocean, Mediterranean and Black Sea, Pacific",Both,"nekton, plants, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,10,nocturnal,planktonic,23,27,2885045.223853211,NA,NA,LC,Splendid alfonsino
Bolbometopon muricatum,Scaridae,10460000,habitat_reef,reef-associated,130,NA,921.4817530292988,0.236827261,2.772588523571394,Actinopteri,0.029410133,0.029410133,42.102493055442615,0.0034,0.7646061077443732,NA,0.058688512,37.50414119285715,31,0.058688512,31,-2,2,2,2: low/mid,2,5537,Bolbometopon,Eupercaria/misc,"Indian Ocean, Pacific",Both,"plants, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,100,nocturnal,NA,14.4,28,2885045.223853211,NA,4,VU,Green humphead parrotfish
Boops boops,Sparidae,2757500,pelagic oceanic,demersal,40,NA,289938.8997189822,0.47071232,2.79,Actinopteri,0.3026,0.3026,69.37218462755803,0.21833765948249895,0.5246496420113842,NA,0.37146374653287656,35.70276037857143,16.799999999999997,0.37146374653287656,16.799999999999997,-1,1,5,1: mid/low,1,203,Boops,Eupercaria/misc,"Atlantic, Mediterranean and Black Sea",East,"plants, zoobenthos, zooplankton",generalist,NA,NA,"boreal, subtropical, temperate, tropical",fusiform / normal,NA,158,nocturnal,planktonic,20.41176470588235,21,2885045.223853211,198.55641025641023,8,LC,Bogue
Boreogadus saida,Gadidae,4780000,migratory,demersal,40,artic cod,272362.6872357956,0.37076155,3.12,Actinopteri,0.22200604639980337,0.22200604639980337,4.17,0.21833765948249895,0.4193772781428161,0.21833765948249895,0.2527265714331064,41.145197341269835,NA,0.21833765948249895,41.145197341269835,-1,2,4,5: mid/mid,5,319,Boreogadus,Gadiformes,"Arctic Ocean, Atlantic, Pacific",Both,"detritus, nekton, zoobenthos, zooplankton",generalist,-2,8,"boreal, polar, subtropical, temperate",elongated,0.2125,22,NA,planktonic,7,-1,2885045.223853211,53.8,10,LC,Polar cod
Bothus pantherinus,Bothidae,9750000,habitat_benthic,reef-associated,39,NA,223.1836130656775,0.785631156,3.547737165655735,Actinopteri,0.060991803,0.060991803,9.398965352751544,0.0013065,0.4193772781428161,NA,0.023851292,47.33313182539673,NA,0.023851292,47.33313182539673,-2,2,2,2: low/mid,2,1321,Bothus,Pleuronectiformes,"Atlantic, Indian Ocean, Pacific",Both,zoobenthos,specialist,NA,NA,"subtropical, temperate, tropical",short and / or deep,NA,165,NA,planktonic,8.75,27,2885045.223853211,53.19,NA,LC,Leopard flounder
Brachydeuterus auritus,Haemulidae,650000,habitat_coastal,benthopelagic,30,NA,70828.46313344083,0.674190072,3.1087975731501443,Actinopteri,0.020686774,0.020686774,9.682782451303618,8.129999999999997e-6,0.3111784054204276,NA,0.004470571,37.21221915079364,NA,0.004470571,37.21221915079364,-3,2,2,2: low/mid,2,400,Brachydeuterus,Eupercaria/misc,Atlantic,East,"detritus, nekton, plants, zooplankton",generalist,NA,NA,"subtropical, tropical",fusiform / normal,NA,134,nocturnal,NA,10.4,25,2885045.223853211,155.13333333333333,5,NT,Bigeye grunt
Brama brama,Bramidae,140227500,migratory,pelagic neritic,100,NA,70090.69367,0.25373223,4.089407301088166,Actinopteri,24.632494545075147,24.632494545075147,537466.5429127541,0.5246496420113842,91381.99999999996,NA,111.2699313706644,46.54465968888887,NA,111.2699313706644,46.54465968888887,2,2,6,6: high/mid,6,391,Brama,Scombriformes,"Atlantic, Indian Ocean, Mediterranean and Black Sea, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,12,24,"boreal, polar, subtropical, temperate, tropical",short and / or deep,NA,20,NA,planktonic,9,23,2885045.223853211,NA,12,LC,Atlantic pomfret
Bregmaceros mcclellandi,Bregmacerotidae,62220000,pelagic oceanic,pelagic oceanic,9.600000381469728,NA,24255.36307,0.389520618,3.3609543603342074,Actinopteri,0.3026,0.3026,91381.99999999996,2.1399999999999983e-4,23.228980814668287,NA,0.18168566751083695,36.11200266349207,NA,0.18168566751083695,36.11200266349207,-1,2,4,5: mid/mid,5,8421,Bregmaceros,Gadiformes,"Atlantic, Indian Ocean, Pacific",Both,"zoobenthos, zooplankton",generalist,NA,NA,"subtropical, tropical",elongated,NA,14,NA,planktonic,NA,28,2885045.223853211,NA,NA,NA,Unicorn cod
Brevoortia aurea,Clupeidae,317500,habitat_coastal,pelagic neritic,34.400001525878906,NA,7670.443706588466,0.938769682,2.8473016457000053,Actinopteri,8.129999999999997e-6,8.129999999999997e-6,4.033909035419208,6.45e-6,0.049784973,NA,8.171982726582216e-4,37.070421230158736,NA,8.171982726582216e-4,37.070421230158736,-4,2,2,2: low/mid,2,1587,Brevoortia,Clupeiformes,Atlantic,West,"plants, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,190,NA,planktonic,8.566666669315762,18,2885045.223853211,376.2857142857143,13.575,LC,Brazilian menhaden
Brevoortia patronus,Clupeidae,485000,habitat_coastal,pelagic neritic,35,NA,977143.8443443908,0.843108206,2.3243097907997265,Actinopteri,0.025016,0.025016,69.37218462755803,0.0013065,0.22200604639980337,NA,0.016773261,44.82612407777778,NA,0.016773261,44.82612407777778,-2,2,2,2: low/mid,2,1589,Brevoortia,Clupeiformes,Atlantic,West,"detritus, plants, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, tropical",fusiform / normal,NA,190,NA,planktonic,8.566666669315762,24,2885045.223853211,376.2857142857143,13.575,LC,Gulf menhaden
Brevoortia tyrannus,Clupeidae,335000,migratory,pelagic neritic,50,NA,762986.4651,0.724306854,3.23,Actinopteri,0.003297,0.003297,69.37218462755803,6.45e-6,0.26653692961377246,NA,0.003932925,41.24702549126984,NA,0.003932925,41.24702549126984,-3,2,2,2: low/mid,2,1592,Brevoortia,Clupeiformes,Atlantic,West,"detritus, plants, zoobenthos, zooplankton",generalist,NA,26,"subtropical, temperate",fusiform / normal,17.571428571428573,190,NA,planktonic,8.566666669315762,15,2885045.223853211,376.2857142857143,13.575,LC,Atlantic menhaden
Brosme brosme,Lotidae,2245000,habitat_benthic,demersal,120,NA,449997.8369257748,0.105232173,3.9,Actinopteri,0.029410133,0.029410133,7.780000000000001,0.0034,0.21833765948249895,NA,0.017877705,59.60763704444438,NA,0.017877705,59.60763704444438,-2,2,2,2: low/mid,2,51,Brosme,Gadiformes,Atlantic,Both,"nekton, zoobenthos",generalist,NA,NA,"boreal, polar, subtropical, temperate",elongated,NA,5,NA,planktonic,20,10,2885045.223853211,73.9,14,LC,Cusk
Brotula barbata,Ophidiidae,3760000,habitat_benthic,reef-associated,94,NA,22829.30435,0.276427346,3.67,Actinopteri,0.040637322,0.040637322,8.5,0.0034,0.39070875245377473,NA,0.06624476,56.01011059761903,NA,0.06624476,56.01011059761903,-2,2,2,2: low/mid,2,486,Brotula,Ophidiiformes,Atlantic,Both,NA,specialist,NA,NA,"subtropical, tropical",elongated,NA,259,NA,planktonic,30,26,2885045.223853211,6.72,5.000000477,LC,Bearded brotula
Callorhinchus callorynchus,Callorhinchidae,1385000,habitat_benthic,demersal,89.19999694824219,NA,61930.47978902265,0.166717262,3.35,Holocephali,0.029410133,0.029410133,8.5,0.0034,0.25,NA,0.039975741,57.62422482539678,NA,0.039975741,57.62422482539678,-2,2,2,2: low/mid,2,8399,Callorhinchus,Chimaeriformes,"Atlantic, Pacific",Both,"nekton, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",elongated,NA,3,NA,NA,NA,18.5,2885045.223853211,NA,5,LC,Plownose chimaera
Callorhinchus milii,Callorhinchidae,1070000,habitat_benthic,demersal,125,NA,69198.59537,0.114485214,3.641128568316499,Holocephali,0.017712,0.017712,4.17,0.003297,0.04451615,NA,0.016820821,59.357201449999955,NA,0.016820821,59.357201449999955,-2,2,2,2: low/mid,2,4722,Callorhinchus,Chimaeriformes,"Indian Ocean, Pacific",Both,"zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",elongated,NA,3,NA,NA,NA,16,2885045.223853211,NA,5,LC,Ghost shark
Caprodon longimanus,Serranidae,1067500,habitat_reef,reef-associated,55,NA,18.2779701,0.392822614,3.939981056830944,Actinopteri,0.060991803,0.060991803,3.75,0.020686774,0.32,NA,0.050069464,29.126524777777774,NA,0.050069464,29.126524777777774,-2,1,5,1: mid/low,1,15086,Caprodon,Perciformes/Serranoidei,"Indian Ocean, Pacific",Both,"nekton, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,566,NA,NA,26.655172413793103,25.75,2885045.223853211,201.08333333333337,5.130434782608695,LC,Pink maomao
Capros aper,Caproidae,2592500,habitat_reef,demersal,30,NA,770203.4273,0.435056667,3.14,Actinopteri,0.04451615,0.04451615,4.17,8.129999999999997e-6,0.32,NA,0.002762881,36.87311051904761,NA,0.002762881,36.87311051904761,-3,2,2,2: low/mid,2,54,Capros,Acanthuriformes,"Atlantic, Mediterranean and Black Sea",East,"zoobenthos, zooplankton",generalist,NA,NA,"boreal, subtropical, temperate",short and / or deep,NA,1,NA,planktonic,NA,21,2885045.223853211,NA,NA,LC,Boarfish
Carangoides bajad,Carangidae,5572500,habitat_reef,reef-associated,55,NA,7411.747197787539,0.975847099,3.9866767581613263,Actinopteri,0.021204,0.021204,69.37218462755803,0.0013065,0.4193772781428161,NA,0.057321124,34.93098508095241,NA,0.057321124,34.93098508095241,-2,2,2,2: low/mid,2,1923,Carangoides,Carangiformes,"Indian Ocean, Pacific",Both,"nekton, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,147,NA,planktonic,20.363636363636363,28,2885045.223853211,6715.0254549090905,5.222222222222222,LC,Orangespotted trevally
Carangoides fulvoguttatus,Carangidae,13272500,habitat_reef,reef-associated,120,NA,221.74734769111035,1.009870027,4.43,Actinopteri,0.19055338692839024,0.19055338692839024,93840.98601709104,0.002107629,23.228980814668287,NA,0.9122801223065709,35.28789753015877,NA,0.9122801223065709,35.28789753015877,-1,2,4,5: mid/mid,5,1926,Carangoides,Carangiformes,"Indian Ocean, Pacific",Both,"nekton, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,147,NA,planktonic,20.363636363636363,28,2885045.223853211,6715.0254549090905,5.222222222222222,LC,Yellowspotted trevally
Carangoides malabaricus,Carangidae,11795000,habitat_reef,reef-associated,60,NA,457.2905183,1.1685438,3.9213027762987913,Actinopteri,0.027348309,0.027348309,42.102493055442615,0.0013065,0.4193772781428161,NA,0.084085199,38.802466463492074,NA,0.084085199,38.802466463492074,-2,2,2,2: low/mid,2,4443,Carangoides,Carangiformes,"Indian Ocean, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",short and / or deep,NA,147,NA,planktonic,20.363636363636363,27,2885045.223853211,6715.0254549090905,5.222222222222222,LC,Malabar trevally
Caranx crysos,Carangidae,3710000,habitat_coastal,reef-associated,70,blue runner,18701.458386321763,0.710864347,4.13,Actinopteri,0.021204,0.021204,220.62499999999991,0.019141686,0.3026,0.021204,0.066365983,29.465577679365087,NA,0.021204,29.465577679365087,-2,1,5,1: mid/low,1,1933,Caranx,Carangiformes,"Atlantic, Mediterranean and Black Sea",Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,147,NA,planktonic,11,24,2885045.223853211,333.1666666666667,4.333333333333333,LC,Blue runner
Caranx hippos,Carangidae,5142500,habitat_reef,reef-associated,124,NA,22718.78795954818,0.871413741,3.56,Actinopteri,0.04451615,0.04451615,220.62499999999991,0.007726488,1.4026532563476588,NA,0.15603424886838632,38.608881425396845,NA,0.15603424886838632,38.608881425396845,-1,2,4,5: mid/mid,5,71,Caranx,Carangiformes,"Atlantic, Indian Ocean, Mediterranean and Black Sea",Both,"nekton, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,14.7,147,NA,planktonic,11,27,2885045.223853211,225,4.333333333333333,LC,Crevalle jack
Caranx ignobilis,Carangidae,13842500,habitat_reef,reef-associated,170,giant trevally,47191.53769557519,0.422004473,4.22,Actinopteri,23.228980814668287,23.228980814668287,91381.99999999996,0.027348309,24.632494545075147,24.632494545075147,4.868448780201552,34.452796531746024,NA,24.632494545075147,34.452796531746024,1,2,4,5: mid/mid,5,1895,Caranx,Carangiformes,"Atlantic, Indian Ocean, Pacific",Both,"nekton, zoobenthos",generalist,26,29,"subtropical, temperate, tropical",fusiform / normal,NA,147,nocturnal,planktonic,11,27,2885045.223853211,333.1666666666667,3,LC,Giant trevally
Caranx melampygus,Carangidae,13410000,habitat_reef,reef-associated,117,NA,47.645174421439854,0.562323474,4.49,Actinopteri,0.19055338692839024,0.19055338692839024,93840.98601709104,0.002075459,23.228980814668287,NA,0.8318980253637357,33.470072666666695,57.6,0.8318980253637357,57.6,-1,2,4,5: mid/mid,5,1906,Caranx,Carangiformes,"Indian Ocean, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,147,NA,planktonic,11,28,2885045.223853211,333.1666666666667,4.333333333333333,LC,Bluefin trevally
Caranx rhonchus,Carangidae,1315000,habitat_coastal,benthopelagic,60,NA,10792.924935716072,0.643120381,3.641128568316499,Actinopteri,0.04451615,0.04451615,69.37218462755803,0.020686774,0.39070875245377473,NA,0.10695869995399918,29.301891071428592,NA,0.10695869995399918,29.301891071428592,-1,1,5,1: mid/low,1,1899,Caranx,Carangiformes,"Atlantic, Mediterranean and Black Sea",East,"nekton, zoobenthos, zooplankton",generalist,15,22,"subtropical, temperate, tropical",fusiform / normal,NA,147,NA,planktonic,11,24,2885045.223853211,333.1666666666667,7,LC,False scad
Caranx ruber,Carangidae,2530000,habitat_reef,reef-associated,73,NA,95.90817563069042,0.824246729,4.28,Actinopteri,0.021204,0.021204,220.62499999999991,0.0013065,0.19055338692839024,NA,0.03403194,33.87296213015877,NA,0.03403194,33.87296213015877,-2,2,2,2: low/mid,2,1918,Caranx,Carangiformes,Atlantic,Both,"nekton, plants, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,147,NA,planktonic,11,23,2885045.223853211,333.1666666666667,4.333333333333333,LC,Bar jack
Caranx sexfasciatus,Carangidae,11302500,habitat_reef,reef-associated,120,NA,273.4482874029431,0.730946249,4.5,Actinopteri,0.029410133,0.029410133,359.0771462840461,0.0013065,8.5,NA,0.13661835405946846,36.13384516507942,NA,0.13661835405946846,36.13384516507942,-1,2,4,5: mid/mid,5,1917,Caranx,Carangiformes,"Indian Ocean, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,26,29,"subtropical, temperate, tropical",fusiform / normal,26.9,147,nocturnal,planktonic,11,26,2885045.223853211,192,3,LC,Bigeye trevally
Centriscops humerosus,Centriscidae,2030000,habitat_benthic,bathydemersal,30,NA,171.3204948,0.865629066,3.6131111475182696,Actinopteri,0.0013065,0.0013065,0.4193772781428161,8.129999999999997e-6,0.21833765948249895,NA,0.002044707,47.223741238095165,NA,0.002044707,47.223741238095165,-3,2,2,2: low/mid,2,14242,Centriscops,Syngnathiformes,"Atlantic, Indian Ocean, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",short and / or deep,NA,12,NA,NA,NA,17,2885045.223853211,NA,NA,LC,Banded yellowfish
Centroberyx affinis,Berycidae,777500,habitat_coastal,benthopelagic,51,NA,27515.243992656644,0.322306719,3.837250513904104,Actinopteri,0.048,0.048,8.5,0.025016,0.4193772781428161,NA,0.1285362402922172,41.485216276190485,NA,0.1285362402922172,41.485216276190485,-1,2,4,5: mid/mid,5,14129,Centroberyx,Beryciformes,Pacific,West,"nekton, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,10,nocturnal,planktonic,23,17,2885045.223853211,NA,NA,NA,Redfish
Centropomus undecimalis,Centropomidae,2412500,habitat_coastal,reef-associated,140,common snook,17095.644858771528,0.641889095,4.17,Actinopteri,4.17,4.17,220.62499999999991,0.021204,69.37218462755803,220.625,2.348803448757762,30.838608611111116,NA,220.625,30.838608611111116,2,2,6,6: high/mid,6,345,Centropomus,Carangaria/misc,Atlantic,West,"nekton, zoobenthos",generalist,25,31,"subtropical, temperate, tropical",fusiform / normal,NA,12,NA,NA,7,27,2885045.223853211,NA,6,LC,Common snook
Centropristis striata,Serranidae,632500,habitat_reef,reef-associated,66,black seabass,24088.86012189538,0.390595485,3.89,Actinopteri,0.3026,0.3026,7.780000000000001,0.025016,3.75,3.75,0.5808698901925994,32.13870411,NA,3.75,32.13870411,0,2,4,5: mid/mid,5,361,Centropristis,Perciformes/Serranoidei,Atlantic,West,"nekton, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,24,566,NA,NA,20,19,2885045.223853211,245,5.130434782608695,LC,Black seabass
